publish_date,company_name,industry,industry_raw,recruit_types,recruit_type_raw,company_nature,company_nature_raw,target_raw,grade_min,grade_max,education,positions,cities,notice_url,apply_url,deadline,deadline_date,remark
2026-07-30,半鞅私募基金,金融,金融业,日常实习,日常实习,民企,民企,27届-28届,27,28,本科,"接受应届生实习转正：销售支持助理,提供转正的实习：HRBP实习生,量化研究实习生,量化开发实习生,计算机,金融工程,数学,统计学",上海,https://mp.weixin.qq.com/s/ZlgJ7qKRQFqmbuabIaBppQ,https://banyangcap.jobs.feishu.cn/index,招满即止,,
2026-07-30,招商银行·招银网络科技,金融,金融业,秋招,秋招,民企,其他,27届,27,27,本科,"后端开发工程师,前端开发工程师,算法工程师,测试技术开发工程师,运维研发工程师","深圳,杭州,成都",https://mp.weixin.qq.com/s/T1QdxbVxeDtDuDV2K6UjAQ,https://cmbnt.cmbchina.com/pages/schoolRecruit/index.html,2026-09-20,2026-09-20,
2026-07-30,泰知雅信 TAYA IP,咨询/财会/法律,财务/审计/税务,日常实习,日常实习,民企,民企,26届-28届,26,28,本科,无明确招聘岗位（企业服务推广文章）,北京,https://mp.weixin.qq.com/s/7COq05BJQrUnewdZgVA5Jg?scene=1,https://mp.weixin.qq.com/s/7COq05BJQrUnewdZgVA5Jg?scene=1,招满即止,,
2026-07-30,航空工业兴华,机械/制造/汽车,机械/制造业,秋招,秋招,央国企,央国企,27届,27,27,硕士,设计研发岗位,沈阳,https://mp.weixin.qq.com/s/rp_AJiEvN8Ix6eErST5aCA,https://mp.weixin.qq.com/s/rp_AJiEvN8Ix6eErST5aCA,招满即止,,
2026-07-30,致同,咨询/财会/法律,财务/审计/税务,日常实习,日常实习,民企,民企,27届,27,27,本科,"管理咨询实习生,电子取证实习生,财务助理,会计专员",上海,https://mp.weixin.qq.com/s/NoRmH-D0ceT-4n_PLnwHXQ?scene=1&click_id=237505761,https://mp.weixin.qq.com/s/NoRmH-D0ceT-4n_PLnwHXQ?scene=1&click_id=237505761,招满即止,,
2026-07-30,上汽通用&泛亚,机械/制造/汽车,汽车制造/维修/零配件,暑期实习,暑期实习,外企/合资,合资,27届,27,27,本科,"暑期实习内容创作者,校园大使","上海,武汉",https://mp.weixin.qq.com/s/YYAOZqhJ03Zg5MxNOYuiAw?scene=1&click_id=315851238,https://sgm.zhiye.com/campus,2026-08-28,2026-08-28,
2026-07-30,腾讯CDG,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,26届-27届,26,27,硕士,"腾讯营销 — 面向商业化场景的统一多模态表征大模型技术研究,腾讯金融科技 — 基于知识图谱和大模型的异常特征模式挖掘,腾讯营销 — 基于 Agentic AI 的自主进化广告审核专家 Agent 构建,腾讯营销 — 商业化场景中多模态生成算法研究,腾讯营销 — 商业化场景中多模态生成算法研究","深圳,北京,上海,香港,海外",https://mp.weixin.qq.com/s/BvRVozgbfLCdP4OfGisg2w,https://join.qq.com/land.html?pageId=10058,招满即止,,
2026-07-30,巨一科技-校园大使,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届-28届,27,28,本科,"校园大使（品牌推广大使,校招运营大使,优秀内推官）",全国,https://mp.weixin.qq.com/s/5vZlBT5HAV2qIHaFBr-0vw?scene=1,https://app.mokahr.com/m/campus-recruitment/ahjy/168235?locale=zh-CN,招满即止,,
2026-07-30,绵阳人才集团,咨询/财会/法律,咨询,日常实习,日常实习,央国企,央国企,27届-28届,27,28,本科,"部长助理,结构设计师,投融资及合规风控管理,计采主办,电气主管设计师,总帐会计,中职语文教师,中职英语教师,高中物理教师,健康与社会照护专业教师,烹饪专业教师","绵阳,成都",https://mp.weixin.qq.com/s/h8zRh_g7xCC24T5Jc3Mn-A,https://mp.weixin.qq.com/s/h8zRh_g7xCC24T5Jc3Mn-A,2026-07-30,2026-07-30,
2026-07-30,Mizzen AI觅深科技,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,26届-28届,26,28,本科,"AI Agent算法工程师,AI Agent开发工程师",上海,https://mp.weixin.qq.com/s/EuJC4BLizdSzKop1XIkI1g,https://mp.weixin.qq.com/s/EuJC4BLizdSzKop1XIkI1g,招满即止,,
2026-07-30,广州新东方,教育培训/科研,教育/培训/科研,"秋招提前批,实习","秋招提前批, 实习",民企,民企,26届-27届,26,27,本科,"27届提前批：素养班课教师,一对一教师,少儿双语班课教师,26届校招：营销管培生(店面方向),营销管培生(学管方向),营销管培生(市场方向),实习岗：秋季助教,人力实习生,新媒体运营","广州,汕头,湛江,清远,中山",http://mp.weixin.qq.com/s?__biz=MzIyMTc3MDIxNw==&mid=2247498388&idx=2&sn=aca29ed6c5798cad31e31fb0222efa51&chksm=e8350212df428b04d655b4abceea027ed60c88d36f44b133a621717dc060abb624ec12cb1e1d#rd,https://zhaopin.xdf.cn/jobs?activityGuid=6052bd6f-9413-4759-82f3-8c0db60c7d11,招满即止,,
2026-07-30,积海半导体,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,芯片技术类技术研发类工程技术类质量管理类信息技术类市场营销类,杭州,https://ghsmc.zhiye.com/campus,https://ghsmc.zhiye.com/campus/jobs,招满即止,,
2026-07-30,百度,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届,27,27,本科,"大模型算法,智能体算法,AI Infra研发,自动驾驶算法,Agent Harness研发,产品经理,AI产品经理,商业产品经理,用户产品经理,产品运营,解决方案,项目经理,整合营销,大客户销售,商务拓展,人力资源,经营分析,法务,市场营销,商业分析","北京,上海,深圳,广州,杭州,成都,南京,苏州,郑州,大连,保定",https://mp.weixin.qq.com/s/3nbw3vtzmiB1No-eiOlJzA?scene=1,https://talent.baidu.com/jobs,招满即止,,
2026-07-30,怀柔实验室,教育培训/科研,教育/培训/科研,秋招提前批,秋招提前批,事业单位,事业单位,27届,27,27,硕士,"电气工程,计算机科学与技术,软件工程,数学,统计学等专业",北京,https://mp.weixin.qq.com/s/KqjCo0GvJGTl7s2vE6yZBA,https://wecruit.hotjob.cn/SU6286556c2f9d246627874843/pb/posDetail.html?postId=6a696da6e05c792b8ed1b158&postType=campus,2026-08-12,2026-08-12,
2026-07-30,PMTalk产品经理社区,互联网/软件/游戏,IT/互联网/游戏,日常实习,日常实习,民企,民企,27届-28届,27,28,本科,"活动运营实习生,内容运营实习生",成都,https://mp.weixin.qq.com/s/SFBW95MCctirIPmKY_baoQ?scene=1,https://mp.weixin.qq.com/s/SFBW95MCctirIPmKY_baoQ?scene=1,招满即止,,
2026-07-30,燕山文卫健康委,政府/事业单位/公共服务,机构/组织/政府,春招补招,春招补招,民企,民企,24届-26届,24,26,本科,"检验,社区医生,医学检验技术,制药工程,生物工程,食品质量与安全,公共卫生与预防医学类,临床检验诊断学,生物医学工程,临床医学,中医",北京,https://rsj.beijing.gov.cn/xxgk/gkzp/202607/t20260722_4777127.html,https://rsj.beijing.gov.cn/,2026-07-30,2026-07-30,
2026-07-30,腾讯WXG,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,26届-27届,26,27,硕士,"大语言模型,NLP,多模态,视觉,语音,智能体,强化学习,搜索,推荐,模型应用,AI 基础设施,系统与安全,AI 数据,数据工程,其他","广州,深圳,北京,上海",https://mp.weixin.qq.com/s/bdk3NqJfYWSMYry38WDAZQ,https://join.qq.com/m/qingyun.html,招满即止,,
2026-07-30,欧美同学基金会,政府/事业单位/公共服务,机构/组织/政府,日常实习,日常实习,社会机构/公益组织,其他,27届-28届,27,28,本科,"综合部实习生(宣传推广),项目部实习生(项目管理)",北京,https://mp.weixin.qq.com/s/zcofU03RRif2Y2EmWU8eWg?scene=1,https://mp.weixin.qq.com/s/zcofU03RRif2Y2EmWU8eWg?scene=1,招满即止,,
2026-07-29,奥比中光,智能硬件/机器人,智能硬件,秋招,秋招,民企,民企,27届,27,27,本科,算法类软件类硬件类结构类产品类技术支持类销售类芯片类,"深圳,佛山,上海,西安,杭州",https://mp.weixin.qq.com/s/SEWDaGrFu0PQQpDz6_8D6w,https://job.orbbec.com.cn/campus,招满即止,,
2026-07-29,金升阳,能源/化工/环保,新能源,秋招提前批,秋招提前批,民企,民企,27届,27,27,硕士,电源硬件研发工程师电源软件研发工程师,"广州,长沙,西安,武汉",https://mp.weixin.qq.com/s/dtM46pw1H4AYfRJvdlXxRg,https://mornsun.zhiye.com/campus/jobs?sessionid=,招满即止,,
2026-07-29,OPPO JM华中华东区,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,管培生店长OPPO生力军非导岗,"湖南,湖北,山东,北京,天津,冀东",https://mp.weixin.qq.com/s/Tht2PIFgKfbAN_IsC9LiqQ,https://jmgroup-o.zhiye.com/campus/jobs,招满即止,,
2026-07-29,聚宽投资,金融,金融业,秋招,秋招,民企,民企,27届,27,27,本科,"AI算法研究员,量化策略研究员,量化开发,A1Infra,数据开发,大模型应用开发,基金运营,HRBP,渠道经理,法务专员,行政专员","北京,上海,深圳,广州",https://mp.weixin.qq.com/s/veqesMKiy5UM96jqUB5tbQ,https://app.mokahr.com/campus-recruitment/joinquant/92347?sourceToken=8ea133beba75c216616a4a37984a3997#/jobs?page=1&anchorName=jobsList,招满即止,,
2026-07-29,Shopee研发中心,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,外企/合资,外企,27届,27,27,本科,研发岗位算法岗位产品与设计岗位职能岗位,"深圳,北京,上海",https://mp.weixin.qq.com/s/e1hhJ1JThc2Rx3Q5-lwg_Q,https://app.mokahr.com/campus-recruitment/shopee/2962?sourceToken=4144ac8d55ba6da0b7802b5137ec701e&locale=zh-CN#/jobs?department%5B0%5D=448995&page=1&anchorName=jobsList,2026-11-30,2026-11-30,
2026-07-29,Ampace新能安,能源/化工/环保,新能源,秋招提前批,秋招提前批,民企,民企,27届,27,27,博士,研究方向:AI&算法类电化学类材料开发类电子&电力电子类仿真&可靠性类机械类,厦门,https://mp.weixin.qq.com/s/WHQi_ql5V2wRPHU4_-_w_A,https://wecruit.hotjob.cn/SU6a602354ba2dc64cbb8b78b8/pb/school.html?projectCode=505401&showProjectBanner=true,招满即止,,
2026-07-29,融创微电子,电子/半导体/通信,通信/电子/半导体,春招补招,春招补招,民企,民企,26届,26,26,本科,芯片研发类软件/硬件类市场营销类,长沙,https://mp.weixin.qq.com/s/z3DHNn5TyqurlIE816MhZA,https://mp.weixin.qq.com/s/z3DHNn5TyqurlIE816MhZA,招满即止,,
2026-07-29,绿盟科技,互联网/软件/游戏,IT/互联网/游戏,秋招提前批,秋招提前批,民企,民企,27届,27,27,本科,研究类研发类安全类产品类 市场类,"北京,成都,西安,武汉,南京,全国",https://mp.weixin.qq.com/s/NkIQJ5XKegQfovSOp-iauQ,https://app.mokahr.com/campus_apply/nsfocus/29118#/jobs,招满即止,,
2026-07-29,奥克斯,消费品/零售/快消,家电,校园大使,校园大使,民企,民企,27届-29届,27,29,本科,校园大使,远程/线上,https://mp.weixin.qq.com/s/3_mbrUplUWbz37uRYPFR8w,https://auxgroup.zhiye.com/campus/detail?jobAdId=7fd352eb-d149-4c45-9145-4bf00f8f70ee,招满即止,,大厂/品牌
2026-07-29,商汤,互联网/软件/游戏,人工智能,校园大使,校园大使,民企,民企,不限届,0,99,本科,校园大使,远程/线上,https://mp.weixin.qq.com/s/G8-KvG9rb1-yhRR6TfBhUw,https://mp.weixin.qq.com/s/G8-KvG9rb1-yhRR6TfBhUw,招满即止,,大厂/品牌
2026-07-29,搜狐,互联网/软件/游戏,游戏动画,日常实习,日常实习,民企,民企,未找到,,,本科,"推荐算法助理研究员实习生,Golang后端开发实习生,AI应用平台开发实习生,AI算法助理研究员(实习),开发实习生(GE0/生成式搜索优化方向)","北京,上海,天津",https://mp.weixin.qq.com/s/iZl8MTKNudBxYvA74ctODA,https://app.mokahr.com/campus_apply/sohu/28313#/jobs/,招满即止,,大厂/品牌
2026-07-29,九坤投资,金融,金融,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"量化风控方向,工程开发方向,投资研究方向",上海,https://mp.weixin.qq.com/s/Q93aKUP6idy6Y5xnoEZyew,https://app.mokahr.com/campus-recruitment/mountainxplorerrecruit/37031?sourceToken=7dceea214b7439a359b3df688088592c#/,招满即止,,"可转正,大厂/品牌"
2026-07-29,浙江省地下建筑设计,建筑/地产,工程建筑,日常实习,日常实习,央国企,央国企,不限届,0,99,本科,"人防建筑,人防结构,城乡规划,科研助理,地质技术","杭州,衢州,南京,宁波象山",https://mp.weixin.qq.com/s/FwiihfXDyr8B2m1KANURBQ,邮箱:zjdxy2025@163.com,招满即止,,
2026-07-29,深圳新东方,教育培训/科研,教育/培训,日常实习,日常实习,民企,民企,27届-29届,27,29,专科,秋季助教实习生,深圳,https://mp.weixin.qq.com/s/8-GgaJBqoYmgzLIwKbRDhQ,https://mp.weixin.qq.com/s/8-GgaJBqoYmgzLIwKbRDhQ,招满即止,,可转正
2026-07-29,量智开物,互联网/软件/游戏,人工智能,日常实习,日常实习,民企,民企,27届,27,27,本科,量智融合科研实习生,北京,https://mp.weixin.qq.com/s/Dz18iSt1ggyjypFV4tjFzg,邮箱：iqitek@163.com,招满即止,,
2026-07-29,一心社工,政府/事业单位/公共服务,公共服务,日常实习,日常实习,社会机构/公益组织,社会机构,不限届,0,99,专科,"社工实习生(青少年服务,为老服务,残障服务,妇女儿童服务,司法禁毒,社区综合服务)",昆明东川区,https://mp.weixin.qq.com/s/S4TCC1bdV_v-3mUaIIrzAQ,邮箱：1366279872@qq.com,招满即止,,
2026-07-29,柳州八中,教育培训/科研,教育培训,日常实习,日常实习,事业单位,事业单位,24届-27届,24,27,本科,"初中各学科实习教师(语文,数学,英语,物理,化学,生物,历史,政治,地理,音乐,美术,体育等)",柳州,https://mp.weixin.qq.com/s/s-mrFOYW7QyA4lXn9OqJ_g,邮箱：lz8zjszp@163.com,招满即止,,
2026-07-29,智元,传媒/文化/出版,会展广告,校园大使,校园大使,民企,民企,不限届,0,99,本科,校园大使,远程/线上,https://mp.weixin.qq.com/s/wd9WVfJdeyeP_9EsCZ6SuA,https://agirobot.jobs.feishu.cn/campusrecruitment/m/position/7503804726539880742/detail,招满即止,,
2026-07-29,宇石空间,机械/制造/汽车,机械/制造业,秋招,秋招,民企,民企,26届-28届,26,28,本科,校园大使,远程/线上,https://mp.weixin.qq.com/s/kdNKTQ-Gtxv8a4sZaMloOQ?clicktag=bar_share&scene=1&clickpos=0&from_safari=0,https://v.wjx.cn/vm/O04GtQv.aspx,2026-08-10,2026-08-10,
2026-07-29,中汽工程,机械/制造/汽车,机械/制造业,秋招,秋招,央国企,央国企,27届,27,27,本科,"机器人工程,智能制造,人工智能,具身智能,自动化,电气工程,计算机,软件工程,机械类等","天津,苏州",https://mp.weixin.qq.com/s/egQUcx0BGz80eyJxHKRxyA,https://mp.weixin.qq.com/s/egQUcx0BGz80eyJxHKRxyA,招满即止,,
2026-07-29,深蓝互动,互联网/软件/游戏,IT/互联网/游戏,秋招,秋招,民企,民企,27届-28届,27,28,本科,校园大使,全国,https://mp.weixin.qq.com/s/WDLIQorxptzd8H2vFvUZhA?scene=1,https://campus.bluepoch.com/campus_apply/blueinteractive/38434/#/,招满即止,,
2026-07-29,中国南水北调集团综合服务有限公司北京供应链管理分公司,交通运输/物流,交通/物流/仓储,春招补招,春招补招,央国企,央国企,26届,26,26,本科,"招标采购岗,水利工程,土木水利,电气工程",北京,http://www.csnwd.com.cn/xxgk/cpyc/202607/t20260725_2136346.html,https://www.zhipin.com/dz/nsbdzh2026,2026-08-03,2026-08-03,
2026-07-29,虹软科技,互联网/软件/游戏,IT/互联网/游戏,秋招提前批,秋招提前批,民企,民企,27届,27,27,本科,"27届校招内推岗位（详见官网,含算法/软件/AI视觉等方向）",杭州,https://mp.weixin.qq.com/s/tk9QHmrAbn_K-64BrHCpyQ?scene=1&click_id=1085118331,https://mp.weixin.qq.com/s/tk9QHmrAbn_K-64BrHCpyQ?scene=1&click_id=1085118331,招满即止,,
2026-07-29,科大讯飞,智能硬件/机器人,智能硬件,秋招提前批,秋招提前批,民企,民企,27届,27,27,本科,星火夏令营2027届技术人才专场（AI算法/软件开发/产品/技术研究方向）,北京,https://mp.weixin.qq.com/s/yWAbkYF5NXlgm34i2wC_HA?scene=1&click_id=584162613,https://v.wjx.cn/vm/hBue2m0.aspx,2026-08-09,2026-08-09,
2026-07-29,睿创微纳,电子/半导体/通信,通信/电子/半导体,秋招,秋招,民企,民企,27届,27,27,本科,"专用集成电路设计,感知芯片研发,AI智能算法研发,红外热成像产品,微波产品,激光芯片研发（追光者校招各岗位）",烟台,https://mp.weixin.qq.com/s/_7bTOn_0kw-m5KCjIu9e5Q?scene=1&click_id=1880470731,https://www.raytrontek.com/join/join_us.htm,招满即止,,
2026-07-29,莱商银行临沂分行,金融,金融业,春招补招,春招补招,其他,其他,26届,26,26,本科,"综合柜员岗（兰山/沂河新区/河东/罗庄）,综合柜员岗（平邑/蒙阴/莒南/沂南县域定向）",临沂,https://mp.weixin.qq.com/s/LXhC-7J7JH5npyK5t4K5pQ?scene=1&click_id=656818858,https://mp.weixin.qq.com/s/LXhC-7J7JH5npyK5t4K5pQ?scene=1&click_id=656818858,2026-08-14,2026-08-14,
2026-07-29,北京炜衡（上海）律师事务所,咨询/财会/法律,法律,实习,实习,民企,民企,27届,27,27,本科,"实习生,法学",上海,https://mp.weixin.qq.com/s/zLVf-H3wO8RR1AJ_yyHWTg,https://mp.weixin.qq.com/s/zLVf-H3wO8RR1AJ_yyHWTg,招满即止,,
2026-07-29,蜂巢当代艺术中心,传媒/文化/出版,文化/传媒/广告/体育,春招补招,春招补招,民企,民企,26届,26,26,本科,"画廊设计实习生,画廊运营实习生",上海,https://mp.weixin.qq.com/s/j7rJ1JTqu_-Eh4iXRMv-Ag?scene=1&click_id=2134021225,https://mp.weixin.qq.com/s/j7rJ1JTqu_-Eh4iXRMv-Ag?scene=1&click_id=2134021225,招满即止,,
2026-07-29,沧州银行,金融,金融业,秋招,秋招,其他,其他,24届-27届,24,27,本科,"研发工程师,数据工程师,运维工程师,计算机科学与技术,软件工程,网络工程,通信工程,信息安全,网络空间安全,信息对抗技术,保密技术,数据科学与大数据技术,信息管理与商业分析,数学与应用数学,信息与计算",沧州,https://czyh2026.zhaopin.com/zk/#/notice_new?prantMenuid=dafd8f2fdd67ba0cc19d2c2ba1121533,https://czyh2026.zhaopin.com/zk/#/join-online-department?prantMenuid=0b0ec87a22a209bd6e07ef1b58c758e6,2026-08-02,2026-08-02,
2026-07-29,兴华基金,金融,金融业,秋招,秋招,民企,民企,27届,27,27,本科,"交易员助理,合规助理,审计助理,基金会计,品牌经理助理实习生,电商互金助理实习生,综合人力助理实习生,金融,经济,统计学,法学,会计,计算机,信息管理,财务,广告,营销,汉语言文学,电子商务,人力资源",青岛,https://mp.weixin.qq.com/s/1KHm-EEybyqgIwOKWsA9Sg,https://mp.weixin.qq.com/s/1KHm-EEybyqgIwOKWsA9Sg,招满即止,,
2026-07-29,万源市图书馆,政府/事业单位/公共服务,机构/组织/政府,春招补招,春招补招,事业单位,事业单位,26届,26,26,本科,"见习岗位工作人员（图书馆日常运营,短视频拍摄剪辑,文案撰写）",达州,https://mp.weixin.qq.com/s/ek6wsY4JDXLsxkpMOao8Uw?scene=1&click_id=1034151471,https://mp.weixin.qq.com/s/ek6wsY4JDXLsxkpMOao8Uw?scene=1&click_id=1034151471,招满即止,,
